vendor_id,vendor_name,category,city,area,capacity,capacity_unit,base_price,class_type,specialization,religion_served,supported_events,rating,is_veg_only,is_halal,outdoor_available,generator_backup,parking_capacity,min_guests,max_guests,setup_time_hours,languages_spoken,payment_modes,experience_years,vendor_phone,surge_applicable,last_minute_slots,advance_payment_pct,free_cancel_before_days,partial_cancel_days,partial_cancel_fee_pct,last_minute_cancel_days,last_minute_cancel_fee_pct,min_advance_booking_days,recommended_advance_booking_days,cancellation_policy,category_details
V970,Bellampalli Function Hall,Function Hall,Villages,Sircilla,500,guests,177000,mid,Hindu_name,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.3,,,False,True,166.0,150.0,500.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",19,+91-9571236804,True,True,30,21,7,50,3,80,14,45,Advance: 30% of total. Free cancel >21d before. 50% charge 3–21d before. 80% charge within 3d.,"{""ac_available"": true, ""stage_included"": true, ""audio_system"": true, ""bridal_room"": true, ""catering_inhouse"": false, ""outside_catering_allowed"": true, ""valet_parking"": false, ""rooms_available"": 2, ""generator_backup"": true, ""parking_slots"": 166, ""veg_only_kitchen"": true, ""pooja_room"": true, ""alcohol_allowed"": false, ""caste_restrictions"": false, ""capacity_seated"": 500, ""capacity_standing"": 650, ""dance_floor"": true, ""projector_screen"": true}"
V971,Tent / Shamiana Centre 18,Tent / Shamiana,Hyderabad,Ameerpet,150,persons_covered,21000,mid,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.7,,,True,True,,37.0,150.0,6,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",2,+91-9559196600,True,True,25,10,5,45,2,75,5,21,Advance: 25% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""flooring_included"": true, ""lights_included"": true, ""fan_coolers"": true, ""chairs_per_package"": 150, ""tables_included"": true, ""side_walls"": true, ""erection_days_needed"": 2}"
V972,Priest / Pandit Centre 17,Priest / Pandit,Karimnagar,Manakondur,1,ceremonies_per_day,2400,budget,hindu_ceremonies,Hindu,"[""Wedding"", ""Baby Shower (Namakaranam)"", ""Thread Ceremony (Upanayanam)"", ""21st Day (Naamakaranam)"", ""Cradle Ceremony"", ""Puberty Ceremony"", ""Gruhapravesam"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Engagement"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Reception"", ""Kids Birthday Party"", ""Product Launch"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Sports Day""]",4.4,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",9,+91-9409478642,True,False,10,10,3,50,1,80,5,15,Advance: 30% of total. Free cancel >10d before. 50% charge 1–10d before. 80% charge within 1d.,"{""languages"": [""Telugu"", ""Sanskrit""], ""vedic_trained"": false, ""muhurtam_calculation"": true, ""own_samagri"": false, ""outstation_available"": false}"
V973,Photographer Centre 16,Photographer,Siddipet,Koheda,3,events_per_month,52000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.9,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",14,+91-9452809660,True,False,30,14,7,50,3,75,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 75% charge within 3d.,"{""camera_type"": ""Full Frame DSLR"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": true, ""raw_files_given"": false, ""assistant_photographer"": true, ""delivery_days"": 15}"
V974,Catering Centre 16,Catering,Mahbubnagar,Wanaparthy,800,plates_per_event,1400,premium,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,False,False,,,,100.0,800.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",14,+91-9136834047,False,False,40,21,10,60,5,90,15,45,Advance: 40% of total. Free cancel >21d before. 60% charge 5–21d before. 90% charge within 5d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V975,Florist Centre 19,Florist,Adilabad,Luxettipet,3,events_per_day,14000,mid,religious_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",11,+91-9709989030,True,True,20,5,3,50,1,80,3,10,Advance: 20% of total. Free cancel >5d before. 50% charge 1–5d before. 80% charge within 1d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine"", ""Lotus"", ""Tuberose"", ""Chrysanthemum""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": false, ""delivery_radius_km"": 40, ""advance_order_days"": 2}"
V976,Makeup Artist Services 12,Makeup Artist,Rangareddy,Ibrahimpatnam,3,persons_per_day,5400,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.0,,,,,,,,2,"[""Telugu""]","[""UPI"", ""Cash""]",14,+91-9884307635,False,False,25,7,3,50,1,80,3,14,Advance: 25% of total. Free cancel >7d before. 50% charge 1–7d before. 80% charge within 1d.,"{""bridal_specialist"": false, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": false, ""home_visit"": true, ""products_used"": ""Lakme, Faces Canada"", ""pre_bridal_package"": false, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": false, ""mehendi_coordination"": true, ""persons_per_day"": 3, ""earliest_start_time"": ""05:00""}"
V977,Catering Equipment Rental Enterprises 19,Catering Equipment Rental,Mahbubnagar,Shadnagar,500,plates_capacity,42000,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.8,,,,,,100.0,500.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",11,+91-9333150119,True,False,25,10,5,45,2,70,5,21,Advance: 25% of total. Free cancel >10d before. 45% charge 2–10d before. 70% charge within 2d.,"{""utensils_included"": true, ""gas_cylinders"": false, ""chafing_dishes"": true, ""delivery_included"": true, ""wash_and_return"": true}"
V978,Tent / Shamiana Services 3,Tent / Shamiana,Khammam,Kothagudem,1000,persons_covered,71000,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.5,,,True,True,,250.0,1000.0,6,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",7,+91-9288693498,True,False,40,21,10,65,5,90,14,45,Advance: 40% of total. Free cancel >21d before. 65% charge 5–21d before. 90% charge within 5d.,"{""flooring_included"": true, ""lights_included"": true, ""fan_coolers"": true, ""chairs_per_package"": 1000, ""tables_included"": true, ""side_walls"": true, ""erection_days_needed"": 3}"
V979,Makeup Artist Enterprises 1,Makeup Artist,Karimnagar,Ramnagar,3,persons_per_day,4500,budget,bridal,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.7,,,,,,,,2,"[""Telugu""]","[""UPI"", ""Cash""]",12,+91-9956121103,True,True,25,7,3,50,1,80,3,14,Advance: 25% of total. Free cancel >7d before. 50% charge 1–7d before. 80% charge within 1d.,"{""bridal_specialist"": false, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": false, ""home_visit"": true, ""products_used"": ""Lakme, Faces Canada"", ""pre_bridal_package"": false, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": true, ""mehendi_coordination"": true, ""persons_per_day"": 3, ""earliest_start_time"": ""05:00""}"
V980,Photographer Events 3,Photographer,Nizamabad,Balkonda,1,events_per_month,8800,budget,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.7,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",16,+91-9988653670,True,True,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""camera_type"": ""DSLR basic"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": false, ""raw_files_given"": false, ""assistant_photographer"": false, ""delivery_days"": 30}"
V981,Photographer House 9,Photographer,Hyderabad,Secunderabad,4,events_per_month,21000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.3,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",7,+91-9376652112,True,False,30,14,7,50,3,75,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 75% charge within 3d.,"{""camera_type"": ""Full Frame DSLR"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": true, ""raw_files_given"": false, ""assistant_photographer"": true, ""delivery_days"": 15}"
V982,Decoration House 5,Decoration,Medak,Gajwel,10000,sqft_coverage,225000,premium,birthdays,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.3,,,False,,,,,5,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",13,+91-9249784536,True,False,40,30,14,65,7,90,21,60,Advance: 40% of total. Free cancel >30d before. 65% charge 7–30d before. 90% charge within 7d.,"{""hindu_mandap"": false, ""christian_arch"": false, ""muslim_floral_arch"": false, ""balloon_decor"": true, ""stage_backdrop"": true, ""aisle_runner"": false, ""flower_wall"": true, ""entrance_decor"": true, ""table_centerpieces"": true, ""photo_booth"": true, ""led_lighting"": true, ""fabric_draping"": true, ""waterfall_lighting"": true, ""fresh_flowers_only"": false, ""artificial_allowed"": true, ""theme_decor"": true, ""team_size"": 19, ""advance_material_days"": 4, ""owns_furniture"": true}"
V983,Catering Services 1,Catering,Villages,Chevella,1000,plates_per_event,1100,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.3,False,False,,,,100.0,1000.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",15,+91-9438812492,True,False,40,21,10,60,5,90,15,45,Advance: 40% of total. Free cancel >21d before. 60% charge 5–21d before. 90% charge within 5d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V984,Decoration Enterprises 6,Decoration,Warangal,Nakkalagutta,3000,sqft_coverage,78000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.0,,,False,,,,,5,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",7,+91-9981875300,False,False,30,14,7,50,3,80,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 80% charge within 3d.,"{""hindu_mandap"": true, ""christian_arch"": false, ""muslim_floral_arch"": false, ""balloon_decor"": false, ""stage_backdrop"": true, ""aisle_runner"": false, ""flower_wall"": true, ""entrance_decor"": true, ""table_centerpieces"": true, ""photo_booth"": true, ""led_lighting"": true, ""fabric_draping"": true, ""waterfall_lighting"": false, ""fresh_flowers_only"": false, ""artificial_allowed"": true, ""theme_decor"": true, ""team_size"": 9, ""advance_material_days"": 2, ""owns_furniture"": false}"
V985,Makeup Artist Services 12,Makeup Artist,Villages,Bodhan Rural,4,persons_per_day,19000,mid,bridal,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.7,,,,,,,,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",18,+91-9596173481,True,True,40,14,7,60,3,90,7,21,Advance: 40% of total. Free cancel >14d before. 60% charge 3–14d before. 90% charge within 3d.,"{""bridal_specialist"": true, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": true, ""home_visit"": false, ""products_used"": ""MAC, Kryolan, NARS"", ""pre_bridal_package"": true, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": false, ""mehendi_coordination"": true, ""persons_per_day"": 4, ""earliest_start_time"": ""05:00""}"
V986,Tent / Shamiana Events 18,Tent / Shamiana,Hyderabad,Uppal,300,persons_covered,13000,mid,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.8,,,True,True,,75.0,300.0,6,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",12,+91-9639673156,False,False,25,10,5,45,2,75,5,21,Advance: 25% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""flooring_included"": true, ""lights_included"": true, ""fan_coolers"": true, ""chairs_per_package"": 300, ""tables_included"": true, ""side_walls"": true, ""erection_days_needed"": 2}"
V987,Sai Baba Kalyana Mandapam,Function Hall,Nizamabad,Dichpally,1500,guests,312000,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.0,,,False,True,750.0,450.0,1500.0,3,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",19,+91-9547310123,True,False,50,45,15,70,7,100,30,90,Advance: 50% of total. Free cancel >45d before. 70% charge 7–45d before. 100% charge within 7d.,"{""ac_available"": true, ""stage_included"": true, ""audio_system"": true, ""bridal_room"": true, ""catering_inhouse"": false, ""outside_catering_allowed"": true, ""valet_parking"": true, ""rooms_available"": 5, ""generator_backup"": true, ""parking_slots"": 750, ""veg_only_kitchen"": false, ""pooja_room"": true, ""alcohol_allowed"": true, ""caste_restrictions"": false, ""capacity_seated"": 1500, ""capacity_standing"": 1950, ""dance_floor"": true, ""projector_screen"": true}"
